graham_desc_wood,远距离施放,,,,,,,,,,,,
graham_name_orb_blue,不祥宝珠,,,,,,,,,,,,
graham_desc_orb_blue,释放一个位置固定的蓝色球体，一段时间后会施放另一个法术,,,,,,,,,,,,
graham_name_spark_bolt,"火花弹？",,,,,,,,,,,,
graham_desc_spark_bolt,"弱小但带有迷人闪烁的投射物？",,,,,,,,,,,,
graham_name_touch_ice,冰冻之触,,,,,,,,,,,,
graham_desc_touch_ice,"将小范围内的一切转化为冰，包括墙壁、生物……还有你",,,,,,,,,,,,
graham_name_manaheart,法力之心,,,,,,,,,,,,
graham_desc_manaheart,减少释放延迟并恢复一点法力,,,,,,,,,,,,
graham_name_medic,治疗射击,,,,,,,,,,,,
graham_desc_medic,"增加投射物的治疗属性和投射物伤害，并允许投射物击中自己",,,,,,,,,,,,
graham_name_crit_down,减少暴击,,,,,,,,,,,,
graham_desc_crit_down,"大大降低投射物的暴击几率，但增加其伤害",,,,,,,,,,,,
graham_name_circle_sweet,魅惑气体之环,,,,,,,,,,,,
graham_desc_circle_sweet,魅惑气体组成的扩散之环,,,,,,,,,,,,
graham_name_circle_angy,狂暴气体之环,,,,,,,,,,,,
graham_desc_circle_angy,狂暴气体组成的扩散之环,,,,,,,,,,,,
graham_name_circle_dulled,暗淡之环,,,,,,,,,,,,
graham_desc_circle_dulled,暗淡的酸液或暗淡的熔岩组成的扩散之环，会破坏环境但不会伤害生物,,,,,,,,,,,,
graham_name_umbrella,伞式护盾,,,,,,,,,,,,
graham_desc_umbrella,可靠的上方护盾，保护你免受投射物伤害,,,,,,,,,,,,
graham_name_unbrella,伞式护盾？,,,,,,,,,,,,
graham_desc_unbrella,可靠的上方护盾？保护你免受投射物伤害,,,,,,,,,,,,
graham_name_teleport,传送魔弹,,,,,,,,,,,,
graham_desc_teleport,"一个神奇的魔弹，可以让你向前传送一小段距离，虽然它可能会让你感到恶心......",,,,,,,,,,,,
graham_name_grab_bag,混合伤害提升,,,,,,,,,,,,
graham_desc_grab_bag,向投射物添加少量的多种类型伤害,,,,,,,,,,,,
graham_name_snub,致盲,,,,,,,,,,,,
graham_desc_snub,以眼还眼,,,,,,,,,,,,
graham_name_mini_heatwave,迷你热浪,,,,,,,,,,,,
graham_desc_mini_heatwave,将热浪天赋的弱化版应用到你的魔杖,,,,,,,,,,,,
graham_name_mini_freezefield,迷你冰冻领域,,,,,,,,,,,,
graham_desc_mini_freezefield,将冰冻领域天赋的弱化版应用到你的魔杖,,,,,,,,,,,,
graham_name_mini_dissolvepowders,迷你粉末消融,,,,,,,,,,,,
graham_desc_mini_dissolvepowders,将粉末消融天赋的弱化版应用到你的魔杖,,,,,,,,,,,,
graham_name_mini_attractgold,迷你吸金大法,,,,,,,,,,,,
graham_desc_mini_attractgold,将吸金大法天赋的弱化版应用到你的魔杖,,,,,,,,,,,,
graham_name_mini_electricity,迷你雷电之体,,,,,,,,,,,,
graham_desc_mini_electricity,将雷电之体天赋的弱化版应用到你的魔杖,,,,,,,,,,,,
graham_name_mini_noknockback,迷你不再击退,,,,,,,,,,,,
graham_desc_mini_noknockback,将不再击退天赋的弱化版应用到你的魔杖,,,,,,,,,,,,
graham_name_mini_midasmeat,迷你点尸成金,,,,,,,,,,,,
graham_desc_mini_midasmeat,将点尸成金天赋的弱化版应用到你的魔杖,,,,,,,,,,,,
graham_name_toggler,切换器,,,,,,,,,,,,
graham_desc_toggler,切换条件法术的红色和蓝色状态,,,,,,,,,,,,
graham_name_toggler2,切换器,,,,,,,,,,,,
graham_desc_toggler2,切换条件法术的绿色和黄色状态,,,,,,,,,,,,
graham_name_toggleroff,禁用切换器,,,,,,,,,,,,
graham_desc_toggleroff,禁用所有切换条件法术，直到施放另一个切换器,,,,,,,,,,,,
graham_name_toggle_blue,条件 - 切换（蓝色）,,,,,,,,,,,,
graham_desc_toggle_blue,如果切换器的值未设置为蓝色，则跳过下一个法术,,,,,,,,,,,,
graham_name_toggle_red,条件 - 切换（红色）,,,,,,,,,,,,
graham_desc_toggle_red,如果切换器的值未设置为红色，则跳过下一个法术,,,,,,,,,,,,
graham_name_toggle_green,条件 - 切换（绿色）,,,,,,,,,,,,
graham_desc_toggle_green,如果切换器的值未设置为绿色，则跳过下一个法术,,,,,,,,,,,,
graham_name_toggle_yellow,条件 - 切换（黄色）,,,,,,,,,,,,
graham_desc_toggle_yellow,如果切换器的值未设置为黄色，则跳过下一个法术,,,,,,,,,,,,
graham_name_bubbles,元素泡泡火花,,,,,,,,,,,,
graham_desc_bubbles,不够准确的投射物，能够造成火焰、雷电和绿毒伤害,,,,,,,,,,,,
graham_name_ominousorbit,不祥球体环绕,,,,,,,,,,,,
graham_desc_ominousorbit,令四个不祥之球围绕一个投射物旋转,,,,,,,,,,,,
graham_name_vein,血管,,,,,,,,,,,,
graham_desc_vein,你的魔杖不断流出鲜血,,,,,,,,,,,,
graham_name_curse_shot,诅咒魔弹,,,,,,,,,,,,
graham_desc_curse_shot,一个奇怪的魔弹，不喜欢墙壁和干净的东西,,,,,,,,,,,,
graham_name_gold_ball,金球,,,,,,,,,,,,
graham_desc_gold_ball,一个由纯金制成的致密球体,,,,,,,,,,,,
graham_name_breadcrumb,召唤面包屑,,,,,,,,,,,,
graham_desc_breadcrumb,创造一个无害的球体，在短时间内提升你的移动速度,,,,,,,,,,,,
graham_name_quiver,集束箭头,,,,,,,,,,,,
graham_desc_quiver,一大团箭头,,,,,,,,,,,,
graham_name_connectiontrail,连锁轨迹,,,,,,,,,,,,
graham_desc_connectiontrail,破坏性的光束会在你和投射物之间延伸,,,,,,,,,,,,
graham_name_blacklight_arrow,黑光箭,,,,,,,,,,,,
graham_desc_blacklight_arrow,一支空灵的魔法箭，可以穿过墙壁,,,,,,,,,,,,
graham_name_blacklight_arrow_trigger,触发黑光箭,,,,,,,,,,,,
graham_desc_blacklight_arrow_trigger,一支空灵的魔法箭，可以穿过墙壁，在和敌人碰撞时施放另一个法术,,,,,,,,,,,,
graham_name_blacklight_arrow_timer,定时黑光箭,,,,,,,,,,,,
graham_desc_blacklight_arrow_timer,一支空灵的魔法箭，可以穿过墙壁，在定时结束后施放另一个法术,,,,,,,,,,,,
graham_name_stasis,停滞射击,,,,,,,,,,,,
graham_desc_stasis,"投射物没有初始速度，不受重力影响",,,,,,,,,,,,
graham_name_rainbow,迷惑球体,,,,,,,,,,,,
graham_desc_rainbow,一个充满神秘液体的彩色弹跳球体,,,,,,,,,,,,
graham_name_redhands,血腥之手,,,,,,,,,,,,
graham_desc_redhands,沉默中爆发的投射物,,,,,,,,,,,,
graham_name_handportal,到达虚空,,,,,,,,,,,,
graham_desc_handportal,来自邪恶之地的单向传送门,,,,,,,,,,,,
graham_name_guardianshot,守护天使,,,,,,,,,,,,
graham_desc_guardianshot,使一个敌人消耗其生命值以保护附近的生物,,,,,,,,,,,,
graham_name_glowdart,荧光镖,,,,,,,,,,,,
graham_desc_glowdart,"一个闪闪发光、不受重力影响且有弹性的投射物",,,,,,,,,,,,
graham_name_infernalglare,地狱之光,,,,,,,,,,,,
graham_desc_infernalglare,一种痛苦的令血液沸腾的喷雾,,,,,,,,,,,,
graham_name_barrel,炸药桶发射器,,,,,,,,,,,,
graham_desc_barrel,向你的敌人扔一个易爆的炸药桶！,,,,,,,,,,,,
graham_name_sacrifice,血液雕刻,,,,,,,,,,,,
graham_desc_sacrifice,以丧失20%最大生命值的代价生成一个元素石（必须有200最大生命值或更多）,,,,,,,,,,,,
graham_name_powder_evaporation,粉末蒸发,,,,,,,,,,,,
graham_desc_powder_evaporation,令投射物周围的的任何粉末转化成不祥气体,,,,,,,,,,,,
graham_name_holyshot,神圣子弹,,,,,,,,,,,,
graham_desc_holyshot,"对命中的实体施加虚弱效果的神圣子弹。小心，可能适得其反！",,,,,,,,,,,,
WANDS,,,,,,,,,,,,,
graham_wand_glue,"胶棒",,,,,,,,,,,,
graham_wand_coffee,"咖啡机",,,,,,,,,,,,
graham_wand_worm,"迷你蠕虫",,,,,,,,,,,,
graham_wand_rot,"亡灵魔杖",,,,,,,,,,,,
graham_wand_heart,"糖果之心",,,,,,,,,,,,
graham_wand_experimental,"实验性魔杖",,,,,,,,,,,,
BOOKS,,,,,,,,,,,,,
graham_unlockbook_name,"Book of the Lost Arts",,,,,,,,,,,,
graham_unlockbook_desc,"The preservation of technology is an important art, that relatively few seem to practice.\nWe mortals are fallible things, and memories go forgotten over time more often than not.\nTherefore, I shall do my part in the preservation of technology old and new. But where to begin...?\nAh. Our Gods, and their gifts to us... some have been lost over time. Why or how or when, it is all unknown.\nPerhaps these gifts, and their associated magicks, can be rediscovered somehow.\nTributes to the gods, in the form of feats to accomplish... Yes, I am certain this will work.\nDear reader, stay with me a moment longer. These gifts may be unearthed yet.\n- Robin, the scholar",,,,,,,,,,,,
graham_cookbook_name,"Ancient Alchemy",,,,,,,,,,,,
graham_cookbook_desc,"All scholars have work that they abandon.\nMany materials are merely lost to time due to lack of interest.\nThat strange orange liquid, intoxicating to the touch... Where did it come from?\nMade from pain and confusion and toxic waste, it seems to be full of potential.\nIt can convert diamond to gold, or snow to that which is pure.\nIt seems even whiskey and vomit have a purpose with this remarkable liquid.\nEven the Gods' Brickwork and our Guns' bullets are overtaken by such a material.\nBut as with all things which seem to have potential...\nFire consumes it all the same.\nI suppose all of us have our weaknesses.\n- Robin, the scholar",,,,,,,,,,,,
graham_polybook_name,"Invasive Chemicals",,,,,,,,,,,,
graham_polybook_desc,"Certain magical liquids can take over one's body and make them do horrible things they otherwise would not.\nMany have been killed by those they trust due to Berserkium's malicious magic.\nWorm blood is often ingested intentionally to help with the sight of its bearer.\nCombined with sand, one can make a delightful delicacy.\nBerserkium can also be combined with corpses to make a beverage straight from Hell itself.\nAnd, of course, fungus can cause strange effects, especially when combined with polymorphine...\n- Robin, the scholar",,,,,,,,,,,,
graham_reforgebook_name,"Book of the Found Arts",,,,,,,,,,,,
graham_reforgebook_desc,"I've found it! The Gods have answered my prayers, and they've told me what I must do...\nHowever, I lack the power to do so myself, and their hints are undecipherable to me. Ahem...\n'Find yourself immune to the wizards that render their foes helpless.'\n'Accept 3 Gifts from the Gods that provide no permanent benefit.'\n'Live on the bleeding edge of death, and defeat foes while doing so.'\n'Venture into the most ominous cave in this Land, and seek True Knowledge within.'\n'Find and use one of the lost Experimental Wands.'\nAnd, finally... 'Travel to the center of the lost cube of Water.'\nI couldn't know what these hints mean. But, perhaps...\nSomeone far in the future will discover my notes, and unlock this potential themselves.\n- Robin, the scholar",,,,,,,,,,,,
graham_lonelybook_name,"Insatiability",,,,,,,,,,,,
graham_lonelybook_desc,"And, lo! The spell is cast, history prewritten rewritten. \nThese damned spiders with the thousands of teeth...  their hunger insatiable, unless...?\nI pacified them for my own survival, using a spell taught to me long ago.\nHowever, such a force cannot be created or destroyed... only moved, redeveloped.\nI have sealed their willpower in this very book. Such a power could be devastating or divine.\nI leave that fate up to the Gods, or to you, curious reader...?\nPerhaps the Gods would enjoy this tribute of willpower as a gift...?\n- Robin, the scholar",,,,,,,,,,,,
graham_chestbook_name,"Novelty",,,,,,,,,,,,
graham_chestbook_desc,"I had been storing items in my treasure chest... Gold, potions, food...\nI turned away, and heard a nasty chomp noise from behind me...\nI swear I saw... teeth. And, when I opened the chest again... all the food was gone.\nIs there something living in my storage? Or is it the chest itself...?\n- Robin, the scholar",,,,,,,,,,,,
graham_cozybook_name,"Comfort",,,,,,,,,,,,
graham_cozybook_desc,"Oh, what a cozy little place! This liquid feels cool to the touch, but pleasantly so, almost like mint.\nI had a small taste... It's good. Very good.\nI'm half-tempted to settle down here... but, no. My exploration must continue.\nI'll bottle some of this liquid for later, and leave the rest for someone else.\n...Will anyone else be alive to find it?\n- Robin, the scholar",,,,,,,,,,,,
graham_timebook_name,"Entropy",,,,,,,,,,,,
graham_timebook_desc,"I'm running out of time. The Gods do not listen to my prayers anymore. Why is this?\nI ask them for more... more knowledge, more health, more time.\nMy body creaks and aches... I am growing too old to bear.\nI don't understand. Have they given up on me?\nPerhaps I have become too greedy. I am only human.\nI will repent for you, my Gods...\nI just need more time.\n- Robin, the scholar",,,,,,,,,,,,
graham_anvilbook_name,"Varieties",,,,,,,,,,,,
graham_anvilbook_desc,"The small moon\nThe malevolent eye\nThe versatile, pulsing elemental stone\nThe Anvil calls to all of them.",,,,,,,,,,,,
MISC,,,,,,,,,,,,,
animal_mini_mimic,小小模仿者,,,,,,,,,,,,
animal_bloody_mimic,血腥模仿者,,,,,,,,,,,,
graham_lucky,太幸运了！,,,,,,,,,,,,
graham_immunityaura_change,你的脑子混乱了！,,,,,,,,,,,,
graham_immunityaura_red,你感觉对火的抗性更高了......,,,,,,,,,,,,
graham_immunityaura_orange,你感觉对爆炸的抗性更高了......,,,,,,,,,,,,
graham_immunityaura_yellow,你感觉对雷电的抗性更高了......,,,,,,,,,,,,
graham_immunityaura_green,你感觉对毒液的抗性更高了......,,,,,,,,,,,,
graham_immunityaura_cyan,你感觉对冰冻的抗性更高了......,,,,,,,,,,,,
graham_immunityaura_blue,你感觉对窒息的抗性更高了......,,,,,,,,,,,,
graham_immunityaura_purple,你感觉对近战的抗性更高了......,,,,,,,,,,,,
graham_immunityaura_none1,"你的头痛减轻了，但是......",,,,,,,,,,,,
graham_immunityaura_none2,什么也没有变。你觉得魔法好像已经消失了。,,,,,,,,,,,,
graham_item_fireplace,营火,,,,,,,,,,,,
graham_materialist,您的法力充能速度提高了！,,,,,,,,,,,,
graham_perk_unlock,*--你解锁了一项新天赋！--*,,,,,,,,,,,,
graham_perk_unlock_sheep,亵渎神明的变形艺术在呼唤你......,,,,,,,,,,,,
graham_perk_unlock_hunger,作为饥饿的主人，你让自己喜欢上了饥饿......,,,,,,,,,,,,
graham_perk_unlock_robot,你突然意识到你财富的新用途......,,,,,,,,,,,,
graham_perk_unlock_lucky,你感觉更依赖运气了......,,,,,,,,,,,,
graham_perk_unlock_tech,充满恶意的技术在你手中感觉更自然了......,,,,,,,,,,,,
graham_perk_unlock_immunity,你感觉更愿意适应你的环境......,,,,,,,,,,,,
graham_perk_unlock_blood,你感觉你的贪婪瞬间超越了你......,,,,,,,,,,,,
graham_hungered,你的好奇心得到了回报......！？,,,,,,,,,,,,
graham_hungered2,饥饿假装微笑。很高兴你又召唤了它。,,,,,,,,,,,,
graham_hungered3,你的身体炸裂了！,,,,,,,,,,,,
graham_hungered4,"你已经将这个世界拱手相让于饥饿，并让它前往下一个......",,,,,,,,,,,,
graham_bloodied_01,你热血沸腾......！,,,,,,,,,,,,
graham_bloodied_02,你变得冷酷无情......！,,,,,,,,,,,,
graham_bloodied_03,你心跳得更快了......！,,,,,,,,,,,,
graham_bloodied_04,你看事情更清楚了......！,,,,,,,,,,,,
graham_bloodied_05,你的耳朵嗡嗡作响......！,,,,,,,,,,,,
graham_bloodied_06,你的身体刺痛......！,,,,,,,,,,,,
graham_bloodied_07,诸神眷顾你的嗜血......！,,,,,,,,,,,,
graham_bloodied_08,屠杀的感觉很令人满意......！,,,,,,,,,,,,
graham_bloodied_09,你感觉血脉偾张......!,,,,,,,,,,,,
graham_bloodied_desc,你的牺牲已被接受。,,,,,,,,,,,,
graham_log_guard_1,"你暂时无敌了！",,,,,,,,,,,,
graham_log_guard_2,"你暂时无敌了！",,,,,,,,,,,,
graham_log_guard_3,"你暂时无敌了！",,,,,,,,,,,,
graham_log_guard_4,"你暂时无敌了！",,,,,,,,,,,,
