graham_desc_wood,远距离施放,,,,,,,,,,,,
graham_name_orb_blue,不祥宝珠,,,,,,,,,,,,
graham_desc_orb_blue,释放一个位置固定的蓝色球体，一段时间后会施放另一个法术,,,,,,,,,,,,
graham_name_spark_bolt,"火花弹？",,,,,,,,,,,,
graham_desc_spark_bolt,"弱小但带有迷人闪烁的投射物？",,,,,,,,,,,,
graham_name_touch_ice,冰冻之触,,,,,,,,,,,,
graham_desc_touch_ice,"将小范围内的一切转化为冰，包括墙壁、生物……还有你",,,,,,,,,,,,
graham_name_manaheart,法力之心,,,,,,,,,,,,
graham_desc_manaheart,减少释放延迟并恢复一点法力,,,,,,,,,,,,
graham_name_medic,治疗射击,,,,,,,,,,,,
graham_desc_medic,"增加投射物的治疗属性和投射物伤害，并允许投射物击中自己",,,,,,,,,,,,
graham_name_crit_down,减少暴击,,,,,,,,,,,,
graham_desc_crit_down,"大大降低投射物的暴击几率，但增加其伤害",,,,,,,,,,,,
graham_name_circle_sweet,魅惑气体之环,,,,,,,,,,,,
graham_desc_circle_sweet,魅惑气体组成的扩散之环,,,,,,,,,,,,
graham_name_circle_angy,狂暴气体之环,,,,,,,,,,,,
graham_desc_circle_angy,狂暴气体组成的扩散之环,,,,,,,,,,,,
graham_name_circle_dulled,暗淡之环,,,,,,,,,,,,
graham_desc_circle_dulled,暗淡的酸液或暗淡的熔岩组成的扩散之环，会破坏环境但不会伤害生物,,,,,,,,,,,,
graham_name_umbrella,伞式护盾,,,,,,,,,,,,
graham_desc_umbrella,可靠的上方护盾，保护你免受投射物伤害,,,,,,,,,,,,
graham_name_unbrella,伞式护盾？,,,,,,,,,,,,
graham_desc_unbrella,可靠的上方护盾？保护你免受投射物伤害,,,,,,,,,,,,
graham_name_teleport,传送魔弹,,,,,,,,,,,,
graham_desc_teleport,"一个神奇的魔弹，可以让你向前传送一小段距离，虽然它可能会让你感到恶心......",,,,,,,,,,,,
graham_name_grab_bag,混合伤害提升,,,,,,,,,,,,
graham_desc_grab_bag,向投射物添加少量的多种类型伤害,,,,,,,,,,,,
graham_name_snub,致盲,,,,,,,,,,,,
graham_desc_snub,以眼还眼,,,,,,,,,,,,
graham_name_mini_heatwave,迷你热浪,,,,,,,,,,,,
graham_desc_mini_heatwave,将热浪天赋的弱化版应用到你的魔杖,,,,,,,,,,,,
graham_name_mini_freezefield,迷你冰冻领域,,,,,,,,,,,,
graham_desc_mini_freezefield,将冰冻领域天赋的弱化版应用到你的魔杖,,,,,,,,,,,,
graham_name_mini_dissolvepowders,迷你粉末消融,,,,,,,,,,,,
graham_desc_mini_dissolvepowders,将粉末消融天赋的弱化版应用到你的魔杖,,,,,,,,,,,,
graham_name_mini_attractgold,迷你吸金大法,,,,,,,,,,,,
graham_desc_mini_attractgold,将吸金大法天赋的弱化版应用到你的魔杖,,,,,,,,,,,,
graham_name_mini_electricity,迷你雷电之体,,,,,,,,,,,,
graham_desc_mini_electricity,将雷电之体天赋的弱化版应用到你的魔杖,,,,,,,,,,,,
graham_name_mini_noknockback,迷你不再击退,,,,,,,,,,,,
graham_desc_mini_noknockback,将不再击退天赋的弱化版应用到你的魔杖,,,,,,,,,,,,
graham_name_mini_midasmeat,迷你点尸成金,,,,,,,,,,,,
graham_desc_mini_midasmeat,将点尸成金天赋的弱化版应用到你的魔杖,,,,,,,,,,,,
graham_name_toggler,切换器,,,,,,,,,,,,
graham_desc_toggler,切换条件法术的红色和蓝色状态,,,,,,,,,,,,
graham_name_toggler2,切换器,,,,,,,,,,,,
graham_desc_toggler2,切换条件法术的绿色和黄色状态,,,,,,,,,,,,
graham_name_toggleroff,禁用切换器,,,,,,,,,,,,
graham_desc_toggleroff,禁用所有切换条件法术，直到施放另一个切换器,,,,,,,,,,,,
graham_name_toggle_blue,条件 - 切换（蓝色）,,,,,,,,,,,,
graham_desc_toggle_blue,如果切换器的值未设置为蓝色，则跳过下一个法术,,,,,,,,,,,,
graham_name_toggle_red,条件 - 切换（红色）,,,,,,,,,,,,
graham_desc_toggle_red,如果切换器的值未设置为红色，则跳过下一个法术,,,,,,,,,,,,
graham_name_toggle_green,条件 - 切换（绿色）,,,,,,,,,,,,
graham_desc_toggle_green,如果切换器的值未设置为绿色，则跳过下一个法术,,,,,,,,,,,,
graham_name_toggle_yellow,条件 - 切换（黄色）,,,,,,,,,,,,
graham_desc_toggle_yellow,如果切换器的值未设置为黄色，则跳过下一个法术,,,,,,,,,,,,
graham_name_bubbles,元素泡泡火花,,,,,,,,,,,,
graham_desc_bubbles,不够准确的投射物，能够造成火焰、雷电和绿毒伤害,,,,,,,,,,,,
graham_name_ominousorbit,不祥球体环绕,,,,,,,,,,,,
graham_desc_ominousorbit,令四个不祥之球围绕一个投射物旋转,,,,,,,,,,,,
graham_name_vein,血管,,,,,,,,,,,,
graham_desc_vein,你的魔杖不断流出鲜血,,,,,,,,,,,,
graham_name_curse_shot,诅咒魔弹,,,,,,,,,,,,
graham_desc_curse_shot,一个奇怪的魔弹，不喜欢墙壁和干净的东西,,,,,,,,,,,,
graham_name_gold_ball,金球,,,,,,,,,,,,
graham_desc_gold_ball,一个由纯金制成的致密球体,,,,,,,,,,,,
graham_name_breadcrumb,召唤面包屑,,,,,,,,,,,,
graham_desc_breadcrumb,创造一个无害的球体，在短时间内提升你的移动速度,,,,,,,,,,,,
graham_name_quiver,集束箭头,,,,,,,,,,,,
graham_desc_quiver,一大团箭头,,,,,,,,,,,,
graham_name_connectiontrail,连锁轨迹,,,,,,,,,,,,
graham_desc_connectiontrail,破坏性的光束会在你和投射物之间延伸,,,,,,,,,,,,
graham_name_blacklight_arrow,黑光箭,,,,,,,,,,,,
graham_desc_blacklight_arrow,一支空灵的魔法箭，可以穿过墙壁,,,,,,,,,,,,
graham_name_blacklight_arrow_trigger,触发黑光箭,,,,,,,,,,,,
graham_desc_blacklight_arrow_trigger,一支空灵的魔法箭，可以穿过墙壁，在和敌人碰撞时施放另一个法术,,,,,,,,,,,,
graham_name_blacklight_arrow_timer,定时黑光箭,,,,,,,,,,,,
graham_desc_blacklight_arrow_timer,一支空灵的魔法箭，可以穿过墙壁，在定时结束后施放另一个法术,,,,,,,,,,,,
graham_name_stasis,停滞射击,,,,,,,,,,,,
graham_desc_stasis,"投射物没有初始速度，不受重力影响",,,,,,,,,,,,
graham_name_rainbow,迷惑球体,,,,,,,,,,,,
graham_desc_rainbow,一个充满神秘液体的彩色弹跳球体,,,,,,,,,,,,
graham_name_redhands,血腥之手,,,,,,,,,,,,
graham_desc_redhands,沉默中爆发的投射物,,,,,,,,,,,,
graham_name_handportal,到达虚空,,,,,,,,,,,,
graham_desc_handportal,来自邪恶之地的单向传送门,,,,,,,,,,,,
graham_name_guardianshot,守护天使,,,,,,,,,,,,
graham_desc_guardianshot,使一个敌人消耗其生命值以保护附近的生物,,,,,,,,,,,,
graham_name_glowdart,荧光镖,,,,,,,,,,,,
graham_desc_glowdart,"一个闪闪发光、不受重力影响且有弹性的投射物",,,,,,,,,,,,
graham_name_infernalglare,地狱之光,,,,,,,,,,,,
graham_desc_infernalglare,一种痛苦的令血液沸腾的喷雾,,,,,,,,,,,,
graham_name_barrel,炸药桶发射器,,,,,,,,,,,,
graham_desc_barrel,向你的敌人扔一个易爆的炸药桶！,,,,,,,,,,,,
graham_name_sacrifice,血液雕刻,,,,,,,,,,,,
graham_desc_sacrifice,以丧失20%最大生命值的代价生成一个元素石（必须有200最大生命值或更多）,,,,,,,,,,,,
graham_name_powder_evaporation,粉末蒸发,,,,,,,,,,,,
graham_desc_powder_evaporation,令投射物周围的的任何粉末转化成不祥气体,,,,,,,,,,,,
graham_name_holyshot,神圣子弹,,,,,,,,,,,,
graham_desc_holyshot,"对命中的实体施加虚弱效果的神圣子弹。小心，可能适得其反！",,,,,,,,,,,,
WANDS,,,,,,,,,,,,,
graham_wand_glue,"胶棒",,,,,,,,,,,,
graham_wand_coffee,"咖啡机",,,,,,,,,,,,
graham_wand_worm,"迷你蠕虫",,,,,,,,,,,,
graham_wand_rot,"亡灵魔杖",,,,,,,,,,,,
graham_wand_heart,"糖果之心",,,,,,,,,,,,
graham_wand_experimental,"实验性魔杖",,,,,,,,,,,,
BOOKS,,,,,,,,,,,,,
graham_unlockbook_name,"失落的技术",,,,,,,,,,,,
graham_unlockbook_desc,"技术的保存是一门重要的艺术，但似乎很少有人实践。\n我们凡人很容易犯错，随着时间的推移，记忆往往会被遗忘。\n因此，我将尽自己的一份力量保护新兴和古老的技术。但是从哪里开始呢...？\n啊。我们的神，以及祂给我们的礼物......\n有些已经随着时间的流逝而消失了。\n为什么、怎样消失或着何时消失，这一切都隐匿于过去。\n也许可以通过某种方式重新发现这些天赋，以及它们相关的魔法。\n以成就的形式向众神致敬......我确信这会奏效。\n亲爱的读者，再陪我一会儿。这些礼物可能还尚未发掘。\n- 学者罗宾                                                                                       ",,,,,,,,,,,,
graham_cookbook_name,"古代炼金术",,,,,,,,,,,,
graham_cookbook_desc,"所有的学者都有他们选择放弃的事物。仅仅因为缺乏兴趣，\n许多材料就消失在时间长河之中。\n那奇怪的橙色液体，气味令人陶醉......它从何而来？\n由痛苦、困惑和有毒废物制成，它似乎充满了潜力。\n它可以将钻石变成黄金，或将雪变成纯净的东西。\n似乎连威士忌和呕吐物都对这种非凡的液体有反应。\n即使是众神的建筑和我们的枪支子弹也比不上它。\n但就像所有似乎有潜力的东西一样......\n火同样会毁灭它。\n我想我们所有人都有弱点。\n- 学者罗宾                                                              ",,,,,,,,,,,,
graham_polybook_name,"危险反应物",,,,,,,,,,,,
graham_polybook_desc,"某些魔法液体可以控制一个人的身体，让他们做出原本不会做的可怕事情。\n由于狂暴魔药的恶意魔法，许多人被他们信任的人杀死。\n蠕虫之血通常被有意的摄入以帮助提高视觉能力。\n它与沙子结合时可以做出令人愉悦的美味。\n狂暴魔药也可以与尸体结合，制成来自地狱的饮料。\n当然，真菌会产生奇怪的效果，尤其是与变形魔药结合时......\n- 学者罗宾                                                                                    ",,,,,,,,,,,,
graham_reforgebook_name,"发现的暗示",,,,,,,,,,,,
graham_reforgebook_desc,"我找到了！众神回应了我的祈祷，祂们告诉了我我必须做什么......\n然而我自己却无力实现，祂们的暗示对我来说是无法理解的。咳咳......\n“发现自己能对使人感到无助的巫师免疫。”\n“接受3件来自众神的礼物，这些礼物不会提供永久强化。”\n“在死亡的边缘击败敌人。”\n“冒险进入这片土地上最不祥的洞穴，并在其中寻求真知。”\n“找到并使用一根丢失的实验性魔杖。”\n最后......“前往失落的水立方体的中心。”\n我不知道这些提示是什么意思。但是，也许......\n在遥远的未来会有人发现我的笔记，并自己释放这些力量。\n- 学者罗宾",,,,,,,,,,,,
graham_lonelybook_name,"贪得无厌",,,,,,,,,,,,
graham_lonelybook_desc,"瞧！ 咒语施展，历史被改写。\n这些该死的长着几千颗牙齿的蜘蛛......他们的饥饿是无法满足的，除非......？\n为了我自己能够存活，我使用很久以前学会的咒语安抚了他们。\n然而，这样的力量无法被创造或摧毁......\n只能移动，然后再次发展起来。\n我在这本书中封印了他们的力量。这种力量可能是毁灭性的，也可能是神圣的。\n我把命运留给众神，或者留给你，好奇的读者......？\n也许众神会喜欢这种力量作为礼物......？\n- 学者罗宾                                                                                                   ",,,,,,,,,,,,
graham_chestbook_name,"新奇的事",,,,,,,,,,,,
graham_chestbook_desc,"我一直在我的宝箱里储存物品......黄金、药水、食物......\n我转过身听到身后传来令人讨厌的咀嚼声......\n我发誓我看到了......牙齿。\n而且，当我再次打开箱子时......所有的食物都不见了。\n我的储藏室里有生命吗？又或者是箱子本身...？\n- 学者罗宾                                                              ",,,,,,,,,,,,
graham_cozybook_name,"舒适",,,,,,,,,,,,
graham_cozybook_desc,"哦，多么舒适的小空间！这种液体摸起来冰冰凉凉令人愉悦，几乎像薄荷一样。\n我尝了一点......很好。味道不错。\n我有点想在这里安顿下来......\n但是，不行！我的探索必须继续。\n我会把一些这种液体装瓶以备后用，剩下的留给别人。\n......还有其他人能活着找到它吗？\n- 学者罗宾                                                                                             ",,,,,,,,,,,,
graham_timebook_name,"熵",,,,,,,,,,,,
graham_timebook_desc,"我快没时间了。众神不再倾听我的祈祷。这是为什么？\n我祈求祂们提供更多......更多知识，更多健康，更多寿命。\n我的身体吱吱作响，好疼......我太老了无法承受这种痛苦。\n我不明白。祂们放弃我了吗？\n也许我变得太贪心了。我只是个人类。\n我会为你忏悔，我的上帝......\n我只是需要更多的寿命。\n- 学者罗宾                                                                 ",,,,,,,,,,,,
graham_anvilbook_name,"变种",,,,,,,,,,,,
graham_anvilbook_desc,"小月亮\n恶毒的眼睛\n多才多艺的元素石\n铁砧呼唤着它们。",,,,,,,,,,,,
MISC,,,,,,,,,,,,,
animal_mini_mimic,小小模仿者,,,,,,,,,,,,
animal_bloody_mimic,血腥模仿者,,,,,,,,,,,,
graham_lucky,太幸运了！,,,,,,,,,,,,
graham_immunityaura_change,你的脑子混乱了！,,,,,,,,,,,,
graham_immunityaura_red,你感觉对火的抗性更高了......,,,,,,,,,,,,
graham_immunityaura_orange,你感觉对爆炸的抗性更高了......,,,,,,,,,,,,
graham_immunityaura_yellow,你感觉对雷电的抗性更高了......,,,,,,,,,,,,
graham_immunityaura_green,你感觉对毒液的抗性更高了......,,,,,,,,,,,,
graham_immunityaura_cyan,你感觉对冰冻的抗性更高了......,,,,,,,,,,,,
graham_immunityaura_blue,你感觉对窒息的抗性更高了......,,,,,,,,,,,,
graham_immunityaura_purple,你感觉对近战的抗性更高了......,,,,,,,,,,,,
graham_immunityaura_none1,"你的头痛减轻了，但是......",,,,,,,,,,,,
graham_immunityaura_none2,什么也没有变。你觉得魔法好像已经消失了。,,,,,,,,,,,,
graham_item_fireplace,营火,,,,,,,,,,,,
graham_materialist,您的法力充能速度提高了！,,,,,,,,,,,,
graham_perk_unlock,*--你解锁了一项新天赋！--*,,,,,,,,,,,,
graham_perk_unlock_sheep,亵渎神明的变形艺术在呼唤你......,,,,,,,,,,,,
graham_perk_unlock_hunger,作为饥饿的主人，你让自己喜欢上了饥饿......,,,,,,,,,,,,
graham_perk_unlock_robot,你突然意识到你财富的新用途......,,,,,,,,,,,,
graham_perk_unlock_lucky,你感觉更依赖运气了......,,,,,,,,,,,,
graham_perk_unlock_tech,充满恶意的技术在你手中感觉更自然了......,,,,,,,,,,,,
graham_perk_unlock_immunity,你感觉更愿意适应你的环境......,,,,,,,,,,,,
graham_perk_unlock_blood,你感觉你的贪婪瞬间超越了你......,,,,,,,,,,,,
graham_hungered,你的好奇心得到了回报......！？,,,,,,,,,,,,
graham_hungered2,饥饿假装微笑。很高兴你又召唤了它。,,,,,,,,,,,,
graham_hungered3,你的身体炸裂了！,,,,,,,,,,,,
graham_hungered4,"你已经将这个世界拱手相让于饥饿，并让它前往下一个......",,,,,,,,,,,,
graham_bloodied_01,你热血沸腾......！,,,,,,,,,,,,
graham_bloodied_02,你变得冷酷无情......！,,,,,,,,,,,,
graham_bloodied_03,你心跳得更快了......！,,,,,,,,,,,,
graham_bloodied_04,你看事情更清楚了......！,,,,,,,,,,,,
graham_bloodied_05,你的耳朵嗡嗡作响......！,,,,,,,,,,,,
graham_bloodied_06,你的身体刺痛......！,,,,,,,,,,,,
graham_bloodied_07,诸神眷顾你的嗜血......！,,,,,,,,,,,,
graham_bloodied_08,屠杀的感觉很令人满意......！,,,,,,,,,,,,
graham_bloodied_09,你感觉血脉偾张......!,,,,,,,,,,,,
